PROVIDER NPI,PROVIDER CCN,PROVIDER - ORG NAME,PROVIDER STATE,PROVIDER CITY,PROVIDER  ADDRESS,PROVIDER ZIP 5 CD,PROVIDER ZIP 4 CD,PROVIDER PHONE NUM,PROVIDER PHONE EXT,PROGRAM YEAR 2011,PROGRAM YEAR 2012,geo.provider,geo.updated_at,geo.data.types.0,geo.data.geometry.location.lat,geo.data.geometry.location.lng,geo.data.formatted_address
1669427258,100243,"Galencare, Inc.","Florida","St Petersburg","6000 49th St N",33709,2114,7275214411,"",,,"DSTK",2013-08-29T21:13:49Z,"administrative_area_level_1",27.8333,-81.717,
1205880945,100238,"Galencare, Inc.","Florida","St Petersburg","6000 49th St N",33709,2114,7275214411,"",,,"DSTK",2013-08-29T21:13:49Z,"administrative_area_level_1",27.8333,-81.717,
1669427258,100243,"Galencare, Inc.","Florida","St Petersburg","6000 49th St N",33709,2114,7275214411,"",,,"DSTK",2013-08-29T21:13:49Z,"administrative_area_level_1",27.8333,-81.717,
1578518403,100137,"Haines City HMA LLC","Florida","Davenport","40100 Highway 27",33837,5906,8634192259,"",,,"DSTK",2013-08-29T21:13:49Z,"locality",28.1611111,-81.60194439999999,
1811991227,100017,"Halifax Hospital Medical Center","Florida","Daytona Beach","303 N Clyde Morris Blvd",32114,2709,3862544000,"",,,"DSTK",2013-08-29T21:13:49Z,"locality",29.2105556,-81.02305560000001,
1013961838,100264,"HCA Health Services of Florida, Inc.","Florida","Port St Lucie","1800 SE Tiffany Ave",34952,7521,7723354000,"",,,"DSTK",2013-08-29T21:13:49Z,"administrative_area_level_1",27.8333,-81.717,
1114964244,100213,"HCA Health Services of Florida, Inc.","Florida","Port St Lucie","1800 SE Tiffany Ave",34952,7521,7723354000,"",,,"DSTK",2013-08-29T21:13:49Z,"administrative_area_level_1",27.8333,-81.717,
1538115696,100260,"HCA Health Services of Florida, Inc.","Florida","Port St Lucie","1800 SE Tiffany Ave",34952,7521,7723354000,"",,,"DSTK",2013-08-29T21:13:49Z,"administrative_area_level_1",27.8333,-81.717,
1992759419,100256,"HCA Health Services of Florida, Inc.","Florida","Port St Lucie","1800 SE Tiffany Ave",34952,7521,7723354000,"",,,"DSTK",2013-08-29T21:13:49Z,"administrative_area_level_1",27.8333,-81.717,
1013961838,100264,"HCA Health Services of Florida, Inc.","Florida","Port St Lucie","1800 SE Tiffany Ave",34952,7521,7723354000,"",,,"DSTK",2013-08-29T21:13:49Z,"administrative_area_level_1",27.8333,-81.717,
1114964244,100213,"HCA Health Services of Florida, Inc.","Florida","Port St Lucie","1800 SE Tiffany Ave",34952,7521,7723354000,"",,,"DSTK",2013-08-29T21:13:49Z,"administrative_area_level_1",27.8333,-81.717,
1538115696,100260,"HCA Health Services of Florida, Inc.","Florida","Port St Lucie","1800 SE Tiffany Ave",34952,7521,7723354000,"",,,"DSTK",2013-08-29T21:13:50Z,"administrative_area_level_1",27.8333,-81.717,
1992759419,100256,"HCA Health Services of Florida, Inc.","Florida","Port St Lucie","1800 SE Tiffany Ave",34952,7521,7723354000,"",,,"DSTK",2013-08-29T21:13:50Z,"administrative_area_level_1",27.8333,-81.717,
1710984299,100081,"HEALTHMARK OF WALTON INC.","Florida","Defuniak Springs","4413 US Highway 331 S",32435,6307,8509514500,"",,,"DSTK",2013-08-29T21:13:50Z,"administrative_area_level_1",27.8333,-81.717,
1215960315,101309,"Hendry County Hospital Authority","Florida","Clewiston","524 W Sagamore Ave",33440,3514,8639023000,500,,,"DSTK",2013-08-29T21:13:50Z,"locality",26.7538889,-80.9338889,
1588695514,100071,"Hernando HMA LLC","Florida","Brooksville","17240 Cortez Blvd",34601,8921,3527965111,"",,,"DSTK",2013-08-29T21:13:50Z,"locality",28.555,-82.3880556,
1588695514,100071,"Hernando HMA LLC","Florida","Brooksville","17240 Cortez Blvd",34601,8921,3527965111,"",,,"DSTK",2013-08-29T21:13:50Z,"locality",28.555,-82.3880556,
1528015302,100124,"HMA Santa Rosa Medical Center LLC","Florida","Milton","6002 Berryhill Rd",32570,5062,8506265100,"",,,"DSTK",2013-08-29T21:13:50Z,"locality",30.6322222,-87.0397222,
1366431702,101307,"Holmes County Hospital Corporation","Florida","Bonifay","2600 Hospital Drive",32425,"",8505478000,"",,,"DSTK",2013-08-29T21:13:50Z,"locality",30.7916667,-85.6797222,
1295702728,100019,"Holmes Regional Medical Center","Florida","Melbourne","1350 S Hickory St",32901,3278,3214347000,"",,,"DSTK",2013-08-29T21:13:50Z,"locality",28.0833333,-80.6083333,
1386940823,100316,"Holmes Regional Medical Center","Florida","Melbourne","1350 S Hickory St",32901,3278,3214347000,"",,,"DSTK",2013-08-29T21:13:50Z,"locality",28.0833333,-80.6083333,
1578547865,100125,"Homestead Hospital Inc","Florida","Homestead","975 Baptist Way",33033,7600,7862438000,"",,,"DSTK",2013-08-29T21:13:50Z,"locality",25.4683333,-80.4777778,
1538108725,100142,"JACKSON COUNTY HOSPITAL DISTRICT","Florida","Marianna","4250 Hospital Dr",32446,1917,8505262200,2644,,,"DSTK",2013-08-29T21:13:50Z,"locality",30.7741667,-85.22694439999999,
1538108725,100142,"JACKSON COUNTY HOSPITAL DISTRICT","Florida","Marianna","4250 Hospital Dr",32446,1917,8505262200,2644,,,"DSTK",2013-08-29T21:13:50Z,"locality",30.7741667,-85.22694439999999,
1326085424,100080,"JFK Medical Center Limited Partnership","Florida","Atlantis","5301 S Congress Ave",33462,1149,5619657300,"",,,"DSTK",2013-08-29T21:13:50Z,"locality",26.5905556,-80.1011111,
1326085424,100080,"JFK Medical Center Limited Partnership","Florida","Atlantis","5301 S Congress Ave",33462,1149,5619657300,"",,,"DSTK",2013-08-29T21:13:51Z,"locality",26.5905556,-80.1011111,
1295721090,100253,"Jupiter Medical Center, Inc.","Florida","Jupiter","1210 S Old Dixie Hwy",33458,7205,5617472234,3454,,,"DSTK",2013-08-29T21:13:51Z,"locality",26.9338889,-80.0944444,
1710931522,100209,"Kendall Healthcare Group, Ltd.","Florida","Miami","11750 Bird Rd",33175,3530,3052275500,"",,,"DSTK",2013-08-29T21:13:51Z,"locality",25.7738889,-80.1938889,
1710931522,100209,"Kendall Healthcare Group, Ltd.","Florida","Miami","11750 Bird Rd",33175,3530,3052275500,"",,,"DSTK",2013-08-29T21:13:51Z,"locality",25.7738889,-80.1938889,
1619922077,100150,"Key West HMA LLC","Florida","Key West","5900 College Rd",33040,4342,3052949200,"",,,"DSTK",2013-08-29T21:13:51Z,"locality",24.5552778,-81.78277780000001,
1386743045,100102,"Lake Shore HMA, LLC","Florida","Lake City","368 NE Franklin St",32055,3088,3867548000,"",,,"DSTK",2013-08-29T21:13:51Z,"locality",30.1894444,-82.6394444,
1033180195,100099,"Lake Wales Hospital Corporation","Florida","Lake Wales","410 S 11th St",33853,4203,8636761433,"",,,"DSTK",2013-08-29T21:13:51Z,"country",54.0,-2.0,
1144228446,100157,"Lakeland Regional Medical Center, Inc.","Florida","Lakeland","1324 Lakeland Hills Blvd",33805,4543,8636871299,"",,,"DSTK",2013-08-29T21:13:51Z,"locality",28.0391667,-81.95,
1730179714,100299,"Lakewood Ranch Medical Center","Florida","Bradenton","8330 Lakewood Ranch Blvd",34202,5174,9417282100,"",,,"DSTK",2013-08-29T21:13:51Z,"locality",27.4986111,-82.575,
1144274879,100248,"Largo Medical Center, Inc.","Florida","Largo","201 14th St SW",33770,3133,7275885200,"",,,"DSTK",2013-08-29T21:13:51Z,"locality",27.9091667,-82.78749999999999,
1144274879,100248,"Largo Medical Center, Inc.","Florida","Largo","201 14th St SW",33770,3133,7275885200,"",,,"DSTK",2013-08-29T21:13:51Z,"locality",27.9091667,-82.78749999999999,
1952311243,100181,"Larkin Community Hospital INC","Florida","South Miami","7031 SW 62nd Avenue",33143,"",3052847585,"",,,"DSTK",2013-08-29T21:13:51Z,"locality",25.7738889,-80.1938889,
1952311243,100181,"Larkin Community Hospital INC","Florida","South Miami","7031 SW 62nd Avenue",33143,"",3052847585,"",,,"DSTK",2013-08-29T21:13:51Z,"locality",25.7738889,-80.1938889,
1568409647,100246,"LAWNWOOD MEDICAL CENTER INC","Florida","Fort Pierce","1700 S 23rd St",34950,4803,7724614000,"",,,"DSTK",2013-08-29T21:13:51Z,"locality",27.8347222,-81.9716667,
1568409647,100246,"LAWNWOOD MEDICAL CENTER INC","Florida","Fort Pierce","1700 S 23rd St",34950,4803,7724614000,"",,,"DSTK",2013-08-29T21:13:51Z,"locality",27.8347222,-81.9716667,
1083669683,100107,"Lehigh HMA LLC","Florida","Lehigh Acres","1500 Lee Blvd",33936,4835,2393692101,"",,,"DSTK",2013-08-29T21:13:52Z,"locality",26.625,-81.625,
1568493641,100187,"LIFEMARK HOSPITALS OF FLORIDA, INC.","Florida","Hialeah","2001 W 68th St",33016,1801,3058235000,"",,,"DSTK",2013-08-29T21:13:52Z,"locality",25.8572222,-80.2783333,
1104821461,101311,"Madison County Hospital Health Systems Inc","Florida","Madison","309 NE Marion St",32340,2511,8509732271,"",,,"DSTK",2013-08-29T21:13:52Z,"locality",30.4691667,-83.41305560000001,
1760472799,100035,"Manatee Memorial Hospital L P","Florida","Bradenton","206 2nd St E",34208,1042,9417465111,"",,,"DSTK",2013-08-29T21:13:52Z,"locality",27.4986111,-82.575,
1841237930,100212,"Marion Community Hospital, Inc.","Florida","Ocala","1431 SW 1st Ave",34474,4000,3524011000,"",,,"DSTK",2013-08-29T21:13:52Z,"locality",29.1869444,-82.14027780000001,
1841237930,100212,"Marion Community Hospital, Inc.","Florida","Ocala","1431 SW 1st Ave",34474,4000,3524011000,"",,,"DSTK",2013-08-29T21:13:52Z,"locality",29.1869444,-82.14027780000001,
1194790055,100044,"MARTIN MEMORIAL MEDICAL CENTER INC","Florida","Stuart","200 SE Hospital Ave",34994,2346,7722875200,7532,,,"DSTK",2013-08-29T21:13:52Z,"locality",27.1972222,-80.2530556,
1891782470,100151,"Mayo Clinic Florida","Florida","Jacksonville","4500 San Pablo Rd S",32224,1865,9049532000,"",,,"DSTK",2013-08-29T21:13:52Z,"locality",30.3319444,-81.6558333,
1013972272,101303,"Medlink Management Services Inc","Florida","Lake Butler","850 E Main St",32054,1353,3864962323,9226,,,"DSTK",2013-08-29T21:13:52Z,"locality",30.0225,-82.3397222,
1962497198,100291,"Melbourne HMA, LLC","Florida","Melbourne","250 N Wickham Rd",32935,8625,3217521200,"",,,"DSTK",2013-08-29T21:13:52Z,"locality",28.0833333,-80.6083333,
1063426823,100068,"Memorial Health Systems Inc","Florida","Daytona Beach","301 Memorial Medical Parkway",32117,5168,3862316000,"",,,"DSTK",2013-08-29T21:13:52Z,"locality",29.2105556,-81.02305560000001,
1063426823,100068,"Memorial Health Systems Inc","Florida","Daytona Beach","301 Memorial Medical Parkway",32117,5168,3862316000,"",,,"DSTK",2013-08-29T21:13:52Z,"locality",29.2105556,-81.02305560000001,
1447206438,100179,"MEMORIAL HEALTHCARE GROUP INC","Florida","Jacksonville","3625 University Blvd S",32216,4207,9043996111,"",,,"DSTK",2013-08-29T21:13:53Z,"locality",30.3319444,-81.6558333,
1447206438,100179,"MEMORIAL HEALTHCARE GROUP INC","Florida","Jacksonville","3625 University Blvd S",32216,4207,9043996111,"",,,"DSTK",2013-08-29T21:13:53Z,"locality",30.3319444,-81.6558333,
1679678486,100118,"Memorial Hospital Flagler Inc.","Florida","Palm Coast","60 Memorial Medical Pkwy",32164,5980,3865862000,"",,,"DSTK",2013-08-29T21:13:53Z,"locality",29.5847222,-81.20805559999999,
1679678486,100118,"Memorial Hospital Flagler Inc.","Florida","Palm Coast","60 Memorial Medical Pkwy",32164,5980,3865862000,"",,,"DSTK",2013-08-29T21:13:53Z,"locality",29.5847222,-81.20805559999999,
1023098258,100206,"Memorial Hospital of Tampa LP","Florida","Tampa","2901 W Swann Ave",33609,4056,8138736400,5500,,,"DSTK",2013-08-29T21:13:53Z,"locality",27.9472222,-82.4586111,
1649367269,100045,"Memorial Hospital-West Volusia Inc.","Florida","Deland","701 W Plymouth Ave",32720,3236,3869434522,4879,,,"DSTK",2013-08-29T21:13:53Z,"administrative_area_level_1",27.8333,-81.717,
1649367269,100045,"Memorial Hospital-West Volusia Inc.","Florida","Deland","701 W Plymouth Ave",32720,3236,3869434522,4879,,,"DSTK",2013-08-29T21:13:53Z,"administrative_area_level_1",27.8333,-81.717,
1407801673,100131,"Miami Beach Healthcare Group, Ltd.","Florida","Aventura","20900 Biscayne Blvd",33180,1407,3056827000,"",,,"DSTK",2013-08-29T21:13:53Z,"locality",25.9561111,-80.1394444,
1407801673,100131,"Miami Beach Healthcare Group, Ltd.","Florida","Aventura","20900 Biscayne Blvd",33180,1407,3056827000,"",,,"DSTK",2013-08-29T21:13:53Z,"locality",25.9561111,-80.1394444,
1376529743,100127,"MORTON PLANT HOSPITAL ASSOCIATION, INC","Florida","Clearwater","300 Pinellas St",33756,3804,7274627000,"",,,"DSTK",2013-08-29T21:13:53Z,"locality",27.9655556,-82.8002778,
1437135811,100063,"MORTON PLANT HOSPITAL ASSOCIATION, INC","Florida","New Port Richey","6600 Madison St",34652,1971,7278438468,"",,,"DSTK",2013-08-29T21:13:53Z,"locality",28.2713889,-82.71972220000001,
1912964768,100034,"MOUNT SINAI MEDICAL CENTER OF FLORIDA, INC","Florida","Miami Beach","4300 Alton Road",33140,2891,3056742121,"",,,"DSTK",2013-08-29T21:13:53Z,"locality",25.7902778,-80.1302778,
1548265739,100062,"MUNROE REGIONAL HEALTH SYSTEM, INC.","Florida","Ocala","1500 SW 1st Ave",34471,6505,3523517247,7247,,,"DSTK",2013-08-29T21:13:53Z,"locality",29.1869444,-82.14027780000001,
1720085137,100018,"NAPLES COMMUNITY HOSPITAL INC","Florida","Naples","350 7th St N",34102,5754,2394635000,"",,,"DSTK",2013-08-29T21:13:54Z,"locality",26.1416667,-81.795,
1720085137,100018,"NAPLES COMMUNITY HOSPITAL INC","Florida","Naples","350 7th St N",34102,5754,2394635000,"",,,"DSTK",2013-08-29T21:13:54Z,"locality",26.1416667,-81.795,
1316992134,100286,"Naples HMA Inc","Florida","Naples","6101 Pine Ridge Rd",34119,3900,2393484000,"",,,"DSTK",2013-08-29T21:13:54Z,"locality",26.1416667,-81.795,
1891741849,100191,"New Port Richey Hospital Inc","Florida","New Port Richey","5637 Marine Pkwy",34652,4316,7278481733,"",,,"DSTK",2013-08-29T21:13:54Z,"locality",28.2713889,-82.71972220000001,
1891741849,100191,"New Port Richey Hospital Inc","Florida","New Port Richey","5637 Marine Pkwy",34652,4316,7278481733,"",,,"DSTK",2013-08-29T21:13:54Z,"locality",28.2713889,-82.71972220000001,
1174551147,100276,"North Broward Hospital District","Florida","Coral Springs","3000 CORAL HILLS DRIVE",33065,"",9547675242,"",,,"DSTK",2013-08-29T21:13:54Z,"locality",26.2708333,-80.27083330000001,
1265460232,100200,"North Broward Hospital District","Florida","Fort Lauderdale","6401 N FEDERAL HIGHWAY",33308,"",9547675242,"",,,"DSTK",2013-08-29T21:13:54Z,"locality",26.1219444,-80.1436111,
1285662239,100039,"North Broward Hospital District","Florida","Fort Lauderdale","1600 South Andrews Avenue",33316,"",9543554400,"",,,"DSTK",2013-08-29T21:13:54Z,"locality",26.1219444,-80.1436111,
1376571323,100086,"North Broward Hospital District","Florida","POMPANO BEACH","201 EAST SAMPLE ROAD",33064,"",9547675242,"",,,"DSTK",2013-08-29T21:13:54Z,"locality",26.2375,-80.125,
1174579155,100204,"North Florida Regional Medical Center, Inc.","Florida","Gainesville","6500 W Newberry Rd",32605,4309,3523334000,"",,,"DSTK",2013-08-29T21:13:54Z,"locality",29.6513889,-82.325,
1174579155,100204,"North Florida Regional Medical Center, Inc.","Florida","Gainesville","6500 W Newberry Rd",32605,4309,3523334000,"",,,"DSTK",2013-08-29T21:13:54Z,"locality",29.6513889,-82.325,
1336163708,101308,"Northwest Florida Healthcare, Inc","Florida","Chipley","1360 Brickyard Rd",32428,889,8506381610,"",,,"DSTK",2013-08-29T21:13:54Z,"locality",30.7816667,-85.5386111,
1336163708,101308,"Northwest Florida Healthcare, Inc","Florida","Chipley","1360 Brickyard Rd",32428,889,8506381610,"",,,"DSTK",2013-08-29T21:13:54Z,"locality",30.7816667,-85.5386111,
1063466563,100189,"NORTHWEST MEDICAL CENTER INC","Florida","Margate","2801 N State Road 7",33063,5727,9549740400,"",,,"DSTK",2013-08-29T21:13:55Z,"postal_code",31.7039818,-103.70952591,
1063466563,100189,"NORTHWEST MEDICAL CENTER INC","Florida","Margate","2801 N State Road 7",33063,5727,9549740400,"",,,"DSTK",2013-08-29T21:13:55Z,"postal_code",31.7039818,-103.70952591,
1992751879,100156,"NOTAMI HOSPITALS OF FLORIDA INC","Florida","Lake City","340 NW Commerce Dr",32055,4709,3867199000,"",,,"DSTK",2013-08-29T21:13:55Z,"locality",30.1894444,-82.6394444,
1992751879,100156,"NOTAMI HOSPITALS OF FLORIDA INC","Florida","Lake City","340 NW Commerce Dr",32055,4709,3867199000,"",,,"DSTK",2013-08-29T21:13:55Z,"locality",30.1894444,-82.6394444,
1891732988,100054,"OKALOOSA HOSPITAL INC","Florida","Niceville","2190 Highway 85 N",32578,1045,8506784131,"",,,"DSTK",2013-08-29T21:13:55Z,"locality",30.5166667,-86.4822222,
1891732988,100054,"OKALOOSA HOSPITAL INC","Florida","Niceville","2190 Highway 85 N",32578,1045,8506784131,"",,,"DSTK",2013-08-29T21:13:55Z,"locality",30.5166667,-86.4822222,
1215974134,100252,"Okeechobee Hospital, Inc.","Florida","Okeechobee","1796 Highway 441 N",34972,1918,8637632151,"",,,"DSTK",2013-08-29T21:13:55Z,"locality",27.2436111,-80.83,
1215974134,100252,"Okeechobee Hospital, Inc.","Florida","Okeechobee","1796 Highway 441 N",34972,1918,8637632151,"",,,"DSTK",2013-08-29T21:13:55Z,"locality",27.2436111,-80.83,
1689611501,100226,"Orange Park Medical Center, Inc.","Florida","Orange Park","2001 Kingsley Ave",32073,5148,9042768500,"",,,"DSTK",2013-08-29T21:13:56Z,"locality",30.1658333,-81.7066667,
1689611501,100226,"Orange Park Medical Center, Inc.","Florida","Orange Park","2001 Kingsley Ave",32073,5148,9042768500,"",,,"DSTK",2013-08-29T21:13:56Z,"locality",30.1658333,-81.7066667,
1184709057,100006,"Orlando Health, Inc.","Florida","Orlando","1414 Kuhl Ave",32806,2008,4072376393,"",,,"DSTK",2013-08-29T21:13:56Z,"locality",28.5380556,-81.3794444,
1689621450,100110,"Osceola Regional Hospital, Inc.","Florida","Kissimmee","700 W Oak St",34741,4924,4078462266,"",,,"DSTK",2013-08-29T21:13:56Z,"locality",28.2916667,-81.40777780000001,
1689621450,100110,"Osceola Regional Hospital, Inc.","Florida","Kissimmee","700 W Oak St",34741,4924,4078462266,"",,,"DSTK",2013-08-29T21:13:56Z,"locality",28.2916667,-81.40777780000001,
1164478442,100302,"OsceolaSC LLC","Florida","Saint Cloud","2906 17th St",34769,6006,4078322135,"",,,"DSTK",2013-08-29T21:13:56Z,"locality",28.2486111,-81.2813889,
1144251216,100176,"PALM BEACH GARDENS COMMUNITY HOSPITAL, INC.","Florida","Palm Beach Gardens","2503 Burns Rd",33410,5204,5616221411,"",,,"DSTK",2013-08-29T21:13:56Z,"locality",26.8230556,-80.1388889,
1295755676,100050,"PALM SPRINGS GENERAL HOSPITAL INC NEW CORPORATION","Florida","Hialeah","1475 W 49th St",33012,3222,3055582500,4703,,,"DSTK",2013-08-29T21:13:56Z,"locality",25.8572222,-80.2783333,
1811954191,100126,"Palms of Pasadena Hospital LP","Florida","St Petersburg","1501 Pasadena Avenue South",33707,3717,7273811000,"",,,"DSTK",2013-08-29T21:13:56Z,"administrative_area_level_1",27.8333,-81.717,
1528014669,100269,"PALMS WEST HOSPITAL LIMITED PARTNERSHIP","Florida","Loxahatchee","13001 Southern Blvd",33470,9203,5617983300,"",,,"DSTK",2013-08-29T21:13:56Z,"locality",26.6833333,-80.28,
1528014669,100269,"PALMS WEST HOSPITAL LIMITED PARTNERSHIP","Florida","Loxahatchee","13001 Southern Blvd",33470,9203,5617983300,"",,,"DSTK",2013-08-29T21:13:56Z,"locality",26.6833333,-80.28,
1356336069,100211,"Pasco Regional Medical Center, LLC","Florida","Dade City","13100 Fort King Rd",33525,5294,3525211000,"",,,"DSTK",2013-08-29T21:13:56Z,"locality",28.3644444,-82.1961111,
1144274317,100167,"PLANTATION GENERAL HOSPITAL L P","Florida","Plantation","401 NW 42nd Ave",33317,2835,"(954) 587-5010","",,,"DSTK",2013-08-29T21:13:56Z,"locality",26.1272222,-80.2333333,
1053364703,100077,"Port Charlotte HMA LLC","Florida","Port Charlotte","2500 Harbor Blvd",33952,5000,9417664125,"",,,"DSTK",2013-08-29T21:13:56Z,"locality",26.9758333,-82.0908333,
1053364703,100077,"Port Charlotte HMA LLC","Florida","Port Charlotte","2500 Harbor Blvd",33952,5000,9417664125,"",,,"DSTK",2013-08-29T21:13:56Z,"locality",26.9758333,-82.0908333,
1104870245,100047,"Punta Gorda HMA LLC","Florida","Punta Gorda","809 E Marion Ave",33950,3819,9416373128,"",,,"DSTK",2013-08-29T21:13:57Z,"locality",26.9294444,-82.0455556,
1922032424,100025,"SACRED HEART HOSPITAL OF PENSACOLA","Florida","Pensacola","4451 Bayou Blvd",32503,8715,8504754500,"",,,"DSTK",2013-08-29T21:13:57Z,"locality",30.4211111,-87.2169444,
1558391771,100292,"SACRED HEART HOSPITAL ON THE EMERALD COAST","Florida","Pensacola","4451 Bayou Blvd",32503,2601,8504754620,"",,,"DSTK",2013-08-29T21:13:57Z,"locality",30.4211111,-87.2169444,
1003862053,100166,"SARASOTA DOCTORS HOSPITAL INC","Florida","Sarasota","5731 Bee Ridge Rd",34233,5056,9413421100,"",,,"DSTK",2013-08-29T21:13:57Z,"locality",27.3361111,-82.5308333,
1003862053,100166,"SARASOTA DOCTORS HOSPITAL INC","Florida","Sarasota","5731 Bee Ridge Rd",34233,5056,9413421100,"",,,"DSTK",2013-08-29T21:13:57Z,"locality",27.3361111,-82.5308333,
1245294826,100087,"Sarasota Memorial Hospital","Florida","Sarasota","1700 S Tamiami Tr",34239,"",9419171696,"",,,"DSTK",2013-08-29T21:13:57Z,"locality",27.3361111,-82.5308333,
1235186123,100217,"Sebastian Hospital LLC","Florida","Sebastian","13695 US Highway 1",32958,3230,7725893186,"",,,"DSTK",2013-08-29T21:13:58Z,"postal_code",36.364596795149,-92.80734482883391,
1952344772,100049,"Sebring Hospital Management Associates LLC","Florida","Sebring","3600 S Highlands Ave",33870,5416,8634715800,"",,,"DSTK",2013-08-29T21:13:58Z,"locality",27.4952778,-81.4411111,
1821186313,100001,"Shands Jacksonville Medical Center Inc","Florida","Jacksonville","655 W 8th St",32209,6511,9042448675,"",,,"DSTK",2013-08-29T21:13:58Z,"locality",30.3319444,-81.6558333,
1699874248,100113,"Shands Teaching Hospital & Clinics Inc","Florida","Gainesville","1600 SW Archer Rd",32610,"",3527330060,"",,,"DSTK",2013-08-29T21:13:58Z,"locality",29.6513889,-82.325,
1326021197,100285,"SOUTH BROWARD HOSPITAL DISTRICT","Florida","Miramar","1901 SW 172nd Avenue",33029,5592,9542765411,"",,,"DSTK",2013-08-29T21:13:58Z,"locality",25.9869444,-80.2325,
1780667923,100038,"SOUTH BROWARD HOSPITAL DISTRICT","Florida","Hollywood","3501Johnson Street",33021,5424,9542655126,"",,,"DSTK",2013-08-29T21:13:58Z,"locality",26.0108333,-80.1497222,
1548205883,100132,"South Florida Baptist Hospital Inc","Florida","Plant City","301 N Alexander St",33563,4303,8137571200,"",,,"DSTK",2013-08-29T21:13:58Z,"locality",28.0183333,-82.1130556,
1336221019,100051,"SOUTH LAKE HOSPITAL INC","Florida","Clermont","1900 Don Wickham Dr",34711,1947,3523944071,"",,,"DSTK",2013-08-29T21:13:58Z,"locality",28.5491667,-81.77305560000001,
1982688230,100154,"South Miami Hospital Inc","Florida","South Miami","6200 SW 73rd St",33143,9949,7866624000,"",,,"DSTK",2013-08-29T21:13:58Z,"locality",25.7738889,-80.1938889,
1578620449,100088,"SOUTHERN BAPTIST HOSPITAL OF FLORIDA INC","Florida","Jacksonville","800 Prudential Dr",32207,8202,9042022000,"",,,"DSTK",2013-08-29T21:13:58Z,"locality",30.3319444,-81.6558333,
1700978558,100072,"Southwest Volusia Healthcare Corporation","Florida","Orange City","1055 Saxon Blvd",32763,8468,3869175000,"",,,"DSTK",2013-08-29T21:13:59Z,"locality",28.9486111,-81.29888889999999,
1700978558,100072,"Southwest Volusia Healthcare Corporation","Florida","Orange City","1055 Saxon Blvd",32763,8468,3869175000,"",,,"DSTK",2013-08-29T21:13:59Z,"locality",28.9486111,-81.29888889999999,
1427024942,100067,"ST. ANTHONYS HOSPITAL, INC.","Florida","St Petersburg","1200 7th Ave N",33705,1300,7278251100,"",,,"DSTK",2013-08-29T21:13:59Z,"administrative_area_level_1",51.483,11.972,
1881632818,100075,"St. Joseph's Hospital, Inc.","Florida","Tampa","3001 W Dr Mlk Jr Blvd",33607,6307,8138704000,"",,,"DSTK",2013-08-29T21:13:59Z,"administrative_area_level_1",51.483,11.972,
1164476867,100259,"SUN CITY HOSPITAL INC","Florida","Sun City Center","4016 State Road 674",33573,5256,8136343301,"",,,"DSTK",2013-08-29T21:13:59Z,"locality",27.7177778,-82.35194439999999,
1164476867,100259,"SUN CITY HOSPITAL INC","Florida","Sun City Center","4016 State Road 674",33573,5256,8136343301,"",,,"DSTK",2013-08-29T21:13:59Z,"locality",27.7177778,-82.35194439999999,
1790732303,100254,"TALLAHASSEE MEDICAL CENTER INC","Florida","Tallahassee","2626 Capital Medical Blvd",32308,4402,8506565000,"",,,"DSTK",2013-08-29T21:13:59Z,"locality",30.4380556,-84.2808333,
1790732303,100254,"TALLAHASSEE MEDICAL CENTER INC","Florida","Tallahassee","2626 Capital Medical Blvd",32308,4402,8506565000,"",,,"DSTK",2013-08-29T21:13:59Z,"locality",30.4380556,-84.2808333,
1437177664,100135,"Tallahassee Memorial Healthcare Inc","Florida","Tallahassee","1300 Miccosukee Rd",32308,5054,8504317021,"",,,"DSTK",2013-08-29T21:13:59Z,"locality",30.4380556,-84.2808333,
1568473015,100055,"Tarpon Springs Hospital Foundation Inc","Florida","Tarpon Springs","1395 S Pinellas Ave",34689,3790,7279425000,"",,,"DSTK",2013-08-29T21:13:59Z,"locality",28.1458333,-82.75694439999999,
1770515991,100287,"TENET GOOD SAMARITAN, INC.","Florida","West Palm Beach","1309 N Flagler Dr",33401,3406,5616555511,"",,,"DSTK",2013-08-29T21:13:59Z,"locality",26.7052778,-80.0366667,
1720019995,100029,"TENET HEALTH SYSTEM NORTHSHORE, INC.","Florida","Miami","1100 NW 95th St",33150,2038,3058356000,"",,,"DSTK",2013-08-29T21:13:59Z,"locality",25.7738889,-80.1938889,
1063442770,100053,"TENET HIALEAH HEALTHSYSTEM, INC.","Florida","Hialeah","651 E 25th St",33013,3814,3056936100,"",,,"DSTK",2013-08-29T21:13:59Z,"locality",25.8572222,-80.2783333,
1952333205,100288,"TENET ST. MARY'S, INC.","Florida","West Palm Beach","901 45th St",33407,2413,5618446300,"",,,"DSTK",2013-08-29T21:13:59Z,"locality",26.7052778,-80.0366667,
1669458196,100255,"Town & Country Hospital LP","Florida","Tampa","6001 Webb Rd",33615,3241,8138887060,"",,,"DSTK",2013-08-29T21:14:00Z,"locality",27.9472222,-82.4586111,
1265419907,100265,"TRUSTEES OF MEASE HOSPITAL INC","Florida","Clearwater","3231 N McMullen Booth Rd",33761,2045,7277256111,"",,,"DSTK",2013-08-29T21:14:00Z,"locality",27.9655556,-82.8002778,
